text,diggCount,replyCommentTotal,createTimeISO,uniqueId,text_final,lda_topic,lda_topic_prob,lda_topic_words,bertopic_topic,bertopic_topic_prob,bertopic_topic_words,lda_best_topic,lda_best_prob,bertopic_modeling_topic,bertopic_modeling_prob
"mbg gak hanya buat anak sekolah ya gaes, ibu hamil menyusui juga dpt",3,3,2025-11-20T01:56:30.000Z,shanmarys,makan bergizi gratis tidak hanya buat anak sekolah ya gaes ibu_hamil menyusui juga dpt,5,0.8135674179412622,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9416373451915222,0,0.8429276959327466
@sppg.padangbaru maksih min menu nya enak² semuaa insyaallah kami habiss makasih untuk mbg nya selama ini sukses selalu min💪🏻💪🏻,0,0,2026-01-22T11:25:00.000Z,dziqra8,padangbaru maksih min menu nya enak² semuaa insyaallah kami habiss terima kasih untuk makan bergizi gratis nya selama_ini sukses_selalu min,5,0.5199991098718352,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7061151045002839,-1,0.5809371148044619
kenapa ngak dari dulu bapak ini jadi presiden,0,0,2025-11-16T02:16:19.000Z,perintisid1.1,kenapa ngak dari_dulu bapak ini jadi presiden,5,0.7672038085491232,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.44556360920523536,0,0.8785075476078382
lahan korupsi tingkat bawah,0,0,2026-01-24T23:31:42.000Z,joko.santoso8560,lahan_korupsi tingkat bawah,5,0.6573009996928514,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.2951685472290515,2,1.0
lagian kan di gaji ini,0,2,2026-01-22T03:26:32.000Z,nailaa_amelia,lagian kan di gaji ini,5,0.7331426697441296,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.854146164617628,12,0.7819975754009894
aku ucapkan terimakasih buat pak prabowo..berkat progrm bapak anak ku jrng makan akhirnya makN karena makan sama* teman jdi anak ku mau makan,0,0,2025-11-16T05:36:35.000Z,zahrahfaranisa1,saya ucapkan terimakasih buat bapak_prabowo berkat progrm bapak anak saya jrng makan akhirnya makn karena makan dengan teman jadi anak saya mau makan,5,0.7582979454652524,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8373744527964252,0,0.6231781342236888
KOCAK LU AH,0,0,2025-11-16T15:13:02.000Z,oohsehuni3,kocak anda ah,4,0.5095372887551107,ah | ganti_uang | kocak | mengejek | tag | dosa | burger | yang mengejek | uwang | pakkkk | di ganti_uang | percuma | kesempatan | sedih_sangat | bukannya,-1,0.0,No Topic,7,0.531199533360737,0,1.0
ganti uang ajah pk ..,0,0,2026-01-27T16:03:26.000Z,fabianchaw,ganti_uang ajah pk,5,0.4319753769660799,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,1,0.5312511661242216,0,1.0
pa pa pa mohon ganti uang aja mubazzzzir,0,0,2026-01-12T03:49:19.000Z,darmowiyoso,pa pa pa mohon ganti_uang_saja mubazzzzir,5,0.6408111310308622,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,5,0.6875000896792124,-1,0.2675214607221888
"progamnya bagus pak...cuman yg di lapangan... PD sembarangan ngolah mknan... bnya yg kna racun ... buah"" PD busuk...",0,0,2026-02-09T11:35:58.000Z,jayeng258,progamnya bagus bapak cuma yang di_lapangan pd sembarangan ngolah mknan bnya yang kna racun buah pd buruk,5,0.7865338752165866,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7300467115877091,-1,0.07561158023600112
"yakin engga basi makanannya Pak,",0,0,2025-11-17T02:45:40.000Z,bayu82601,yakin engga basi makanannya bapak,5,0.7028444862236723,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.85403478917608,-1,0.6493078408486346
alhamdulillah,0,0,2026-01-18T04:02:21.000Z,celikaagustina1,alhamdulillah,2,0.5333333263776289,bapak | alhamdulillah | bapak_prabowo | sehat_selalu | bapak_presiden | lanjutkan | semoga | semangat | makan bergizi | bergizi gratis | bergizi | gratis | mantap | makan | sehat,-1,0.0,No Topic,7,0.5623659353306768,0,0.21411143465375532
kata pedagang di pasar stelah ada y mbg barang2 jadi naik .. mbg y sendri beli bahan mkanan langsung dri pihak pertama contoh seperti beli ayam langsung ke tmpat potong ayam y mka y pasar yg terdekat dri rmh saya rasa2 y mau bangkrut sya pikir dgn ada y mbg perputaran uang y akan ada di pasar2 ternyata salah,1,0,2025-12-05T02:51:40.000Z,n40mi_moon,kata pedagang di pasar stelah ada ya makan bergizi gratis barang jadi naik makan bergizi gratis ya sendri beli bahan mkanan langsung dari pihak pertama contoh seperti beli ayam langsung_ke tmpat potong ayam ya mka ya pasar yang terdekat dari_rmh saya rasa ya mau bangkrut sya pikir dengan ada ya makan bergizi gratis perputaran uang ya akan ada di pasar ternyata salah,5,0.8701814094905793,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.6213548149978773,-1,0.5672464764104437
selalu habiss,0,0,2026-01-22T14:36:03.000Z,salsabila82_,selalu habiss,5,0.6046744906400395,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.47663391772849756,10,1.0
dak paham di pahami😂,0,0,2026-01-27T15:36:18.000Z,user8362226992457,dak paham di pahami,5,0.6416016450774802,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7812244135615196,0,1.0
niat bapak baik tapi tongong di cek lagi,0,0,2026-01-15T05:29:33.000Z,suprihatin.suprih00,niat bapak baik tetapi tongong di cek lagi,5,0.7745170913445608,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.8905906879163058,-1,0.031736242639937
anak kos 22 tahun 6 bulan ini juga butuh MBG 😭🤣,0,0,2025-12-04T11:38:59.000Z,kepler__62e,anak kos tahun bulan ini juga butuh makan bergizi gratis,5,0.6850561803379827,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8452602999970747,0,0.8942026412611929
Pak tolong ditinjau lagi SPPG didaerah2. Makanan banyak yg gak layak dan banyak yg tidak amanah !,0,0,2025-12-28T15:00:21.000Z,encis_ar,bapak tolong ditinjau lagi satuan pelayanan pangan gizi didaerah makanan banyak yang tidak layak dan banyak yang tidak amanah,5,0.8365783678879319,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.7297615017864918,0,0.8903282370441511
"niat Bpk baik, tapi yg dilapangan tidak berjalan dengan baik,",0,0,2026-01-13T23:10:45.000Z,nur.yati2507,niat_bpk baik tetapi yang dilapangan tidak berjalan dengan baik,5,0.779668110435866,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.7406553822550122,0,1.0
"tiap liat video bapak gw gakuat buka komen,heran gw sama orang” yg hujat bapak padahal dia sesayang itu sama rakyatnya 🥺🥺",0,0,2025-11-15T23:45:53.000Z,burdasari7,setiap lihat_video bapak saya gakuat buka komen heran saya dengan orang yang hujat bapak padahal dia sesayang itu dengan rakyatnya,5,0.8277927722107661,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8074772770275531,-1,0.050488269842377226
Pengen dapet mbg tp udah kuliah semester akhir🤣,0,0,2025-12-04T13:18:51.000Z,_cybellvalenciabrecthje,ingin dapet makan bergizi gratis tapi sudah kuliah semester akhir,5,0.7800449464027189,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.6476964080497378,0,0.9072043670047486
"aku mau tanya, kenapa mbg kalau dibuka langsung bau ya??",0,0,2026-01-21T07:38:14.000Z,attania.sheina,saya mau tanya_kenapa makan bergizi gratis kalau dibuka langsung bau ya,5,0.7827267469226256,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.6515822779855418,-1,0.8275447702730712
"alhamdulillah dengan mbg anak saya yng baru lulus S,Ak bisa keterima jadi akunting. 🤲",0,0,2026-01-13T03:18:29.000Z,tiaw882,alhamdulillah dengan makan bergizi gratis anak saya yng baru lulus s ak bisa keterima jadi akunting,5,0.8084271329372138,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7966028994830057,0,0.6584795224770184
"SAYA JUGA TIDAK PAHAM HAI PRESIDENKU....
MENGAPA MBG MENJADI PROGRAM YANG KAU BANGGAKAN , SEMENTARA GURU2 HONORER YANG MENGABDI BELASAN TAHUN DIGAJI DIBAWAH STANDAR HIDUP LAYAK.......
ORANG PINTER FAN BENER AKAN MEMIKIRKAN BAGAIMANA BIAYA PENDIDIKAN DIGRATISKAN, DAN GURU HONORER DI BERI GAJI YANG LAYAK....
APAKAH BAPAK TIDAK BERPIKIR DPR YG MENGABDI LIMA TAHUN DIBERI HAK PENSIUN SEUMUR HIDUP.........
JANGAN HANYA OMON-OMON
RAKYATMU BANYAK YANG MENDERITA .......",0,0,2026-01-28T09:19:42.000Z,akuanakjujur8,saya juga_tidak_paham hai presidenku mengapa makan bergizi gratis menjadi program yang kau banggakan sementara guru_honorer yang mengabdi belasan tahun digaji dibawah standar hidup layak orang_pintar fan benar akan memikirkan bagaimana biaya_pendidikan digratiskan dan guru_honorer di_beri gaji yang layak apakah bapak tidak berpikir dpr yang mengabdi lima tahun diberi hak pensiun seumur_hidup jangan hanya omon_omon rakyatmu banyak yang menderita,5,0.8255201513157767,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.46382588834517413,-1,0.4853799706286638
"alasan solusi hutang luar negeri.....
merdeka...
semoga semakin bertambah luasnya versi terbaru ladang korupsi",0,0,2026-01-21T04:39:45.000Z,ahmad.rsdi,alasan solusi hutang luar_negeri merdeka semoga semakin bertambah luasnya versi terbaru ladang_korupsi,5,0.7539731880396777,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.4359378515012483,2,0.20946499910794214
giliran begini sepi woyyy😭🥹,0,0,2025-12-05T13:27:55.000Z,bundaadek6,giliran begini sepi woyyy,5,0.6573774636858858,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7811911894056103,-1,0.5211000427044272
mohon maaf bapak atau ibu bgn ini mungkin beberapa sistemnya harus dibenahi karena sy kebetulan lulusan diploma jg dan sekarang alhamdulillah lg lanjut s1 didaerah sy tidak menerima ahli gizi dgn lulusan diploma sy bahkan sudah memasuki lamaran mungkin lebih dari 5 tempat tapi semua menolak ini mungkin salah satunya dibenahi dan beberapa sistem yg sangat menyedihkan untuk kami sebagai ahli gizi... kemudian profesi ahli gizi y ahli gizi yakni kami bukan profesi² lain termasuk ahli gizi...,1,0,2025-11-16T15:13:42.000Z,jerapahuh4,mohon_maaf bapak atau ibu badan gizi nasional ini mungkin beberapa sistemnya harus dibenahi karena saya kebetulan lulusan diploma juga dan sekarang alhamdulillah lagi lanjut s didaerah saya tidak menerima ahli_gizi dengan lulusan diploma saya bahkan sudah memasuki lamaran mungkin lebih dari tempat tetapi semua menolak ini mungkin salah_satunya dibenahi dan beberapa sistem yang sangat menyedihkan untuk kami_sebagai ahli_gizi kemudian profesi_ahli_gizi ya ahli_gizi yakni kami bukan profesi² lain termasuk ahli_gizi,5,0.872215590725708,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.681775155619295,16,1.0
mentah nya aja pak👍,0,0,2025-02-27T08:53:14.000Z,rasyasaputra168,mentah nya saja bapak,5,0.7140680732168555,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.8249029295067242,-1,0.33632037613155186
bersyukur bgt ada MBG anak² ku jg seneng,0,0,2025-11-17T04:52:28.000Z,mikaningsihp1_,bersyukur sangat ada makan bergizi gratis anak² saya juga senang,5,0.801240146789001,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9204471890486957,0,0.8268549558485367
"anak2ku suka pak program mbg...
lanjudkan",0,0,2026-01-12T02:28:55.000Z,hemm_.123,anakku suka bapak program makan bergizi gratis lanjudkan,5,0.7696426729385855,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8905833213210489,0,0.8148196289644417
jujur saya ibu senang adanya mbg karena ekonomi sy sulit dan susah makan dgn adanya mbg anakku tidak LG melihat lihat teman y makan,0,0,2026-01-13T22:25:44.000Z,ilmiii535,jujur saya ibu senang adanya_makan bergizi gratis karena ekonomi saya sulit dan susah makan dengan_adanya makan bergizi gratis anakku tidak lagi melihat lihat teman ya makan,5,0.8528484104937809,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8969460771345196,0,0.8405204627447014
lebih bermanfa'at uang tunai walaupun cuman 10.000 dari pada MBG,0,0,2026-01-16T01:13:21.000Z,adiprianto348,lebih bermanfa at uang_tunai walaupun cuma dari_pada makan bergizi gratis,5,0.7619752564851837,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8080569512885556,-1,0.591868920487457
maaf pak yg bpk lihat sekian kecil tp lihatlah yg byk disemua tempat mbg mubazir banyak yg kebuang.,0,0,2026-01-22T10:35:02.000Z,cuma_bisa_beatrix1,maaf bapak yang bpk lihat sekian kecil tapi lihatlah yang byk disemua tempat makan bergizi gratis mubazir banyak yang kebuang,5,0.8282487982766701,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9562236203014682,-1,0.6619423298626135
lebih penting sekolah gratis pak.... sedih kalo anak q g bisa kuliah,41,23,2025-12-26T11:05:35.000Z,tik4_91,lebih_penting sekolah_gratis bapak sedih kalau anak q tidak bisa kuliah,5,0.7800563888268524,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7124497588369662,0,1.0
s77,0,0,2026-01-11T10:07:55.000Z,suriyati4253,s,0,0.0666666666666666,omon | betul | masya_allah | ya | wowo | curhat | om | rame | ajaa | maju_terus | maju_terus bapak | uangkan_saja | p_prabowo | betul itu | semangattt,-1,0.0,No Topic,0,0.125,0,0.47846878104710033
"😁😁😁😁😁😁........ modus. Jurus sudah bisa dibaca arahnya kemana. Programnya baik jalur korup terbuka terlalu banyak. korup jalan kebenaran itulah semboyan yg paling benar, kita harus memberi aspirasi keren buat bapak negara ini.",0,0,2026-01-21T17:57:51.000Z,ela.dhania,modus jurus sudah bisa dibaca arahnya kemana programnya baik jalur korup terbuka terlalu_banyak korup jalan kebenaran itulah semboyan yang paling benar kita harus memberi aspirasi keren buat bapak negara ini,5,0.7993256606389642,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.5882676182101341,2,0.23622386402459575
pastikan mokel,0,1,2026-01-24T11:41:51.000Z,sofyan.sofyan1606,pastikan mokel,7,0.5333333333326059,mokel | lanjutkan bapak | lanjutkan | tidak_paham | bapak | jokowi | ituu | semangat ya | yang mokel | geratis | saya tidak_paham | presiden_terbaik | punya_dapur | maksudnya | yang punya_dapur,-1,0.0,No Topic,1,0.5624999972390534,-1,0.4218719747356856
"1 hg bensin murah
2 hg beras murah
3 upah buruh mahal
4 hasil pertanian mahal
5 hg barang2 murah
6 berantas korupsi ke akar2 nya
ini baru program bagus pak",1,0,2026-01-18T14:18:04.000Z,syahadat525,hg bensin murah hg beras murah upah buruh mahal hasil pertanian mahal hg barang murah berantas_korupsi ke akar nya ini baru program bagus bapak,5,0.7575513683422636,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.8406890588180133,-1,0.08982007117826886
"hal itu hanya menghambur hambur kan dana , akan lebih baik di alihkan ke dana pendidikan",0,0,2026-01-22T11:42:56.000Z,abangmildo,hal itu hanya menghambur hambur kan dana akan lebih_baik di alihkan ke dana_pendidikan,5,0.790042277209763,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.7225237080917375,0,0.18463208870014172
"jangan di sentil,EMG itu fakta nya,S1 dirumahkan sedangkan orang tidak ada gelar diangkat,,jadi zaman sekarang tidak perlu lagi mengabdi atau sekolah tinggi2 karena yg tidak sekolah sama sekali aja di angkat jadi PPPK,walaupun niat nya mengangkat kemiskinan,jadi kami udah mengeluarkan uang banyak ini tidak ada guna nya,mending kami jadi tukang sapu,jadi ob jadi sapam,dari dulu ngapain kuliah mahal2 toh yg mau diangkat jadi PPPK tukang sapu,ob,sapam,dan tukang masak,tidak ada guna nya pintar di zaman sekarang tidak ada guna nya sekolah tinggi2 jaman sekarang,toh yg berguna dizaman sekarang mengangkat kemiskinan tapi merendahkan perjuangan ortu untuk niat mensekolahkan anak nya yg tinggi",0,0,2026-01-25T01:32:32.000Z,dinafitriyani08,jangan di sentil emg itu fakta nya s dirumahkan sedangkan orang tidak ada gelar diangkat jadi zaman sekarang tidak perlu lagi mengabdi atau sekolah tinggi karena yang tidak sekolah dengan sekali saja di angkat_jadi pegawai pemerintah dengan perjanjian kerja walaupun niat nya mengangkat kemiskinan jadi kami sudah mengeluarkan uang banyak ini tidak ada guna nya mending kami jadi tukang sapu jadi ob jadi sapam dari_dulu ngapain kuliah mahal itu yang mau diangkat jadi_pegawai pemerintah dengan perjanjian kerja tukang sapu ob sapam dan tukang_masak tidak ada guna nya pintar di zaman sekarang tidak ada guna nya sekolah tinggi jaman_sekarang itu yang berguna dizaman sekarang mengangkat kemiskinan tetapi merendahkan perjuangan ortu untuk niat mensekolahkan anak nya yang tinggi,5,0.8933108532676656,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.46203722778638107,0,0.7576002534498633
suara rakyat itu suara Tuhan jadi dengar kan jgn membenarkan diri,2,0,2026-01-07T09:00:10.000Z,bugisandynew,suara rakyat itu suara tuhan jadi dengar kan jangan membenarkan diri,5,0.743077177658783,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.6671098189084144,-1,0.33500323982634284
