,text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,source_file,text_casefold,text_clean,tokens,token_count,tokens_nostop,token_count_nostop
11142,"Dimata pembenci tetap aja salah,kurang ini lah itu lah dll nya 😭😭😭",0,0,2025-12-05T00:37:33.000Z,raisa_120917,https://www.tiktok.com/@mbg.progres/video/7579854080609176853,6694503506303026177,7580166436078338817,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b84e9fadd5002fcb65f1f99309a26794~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=32afa6c2&x-expires=1770796800&x-signature=VmL5l1BK78WiAlKyfXNA%2F7Gx0TY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,mbg_tiktok_mbgprogres,"dimata pembenci tetap aja salah,kurang ini lah itu lah dll nya 😭😭😭",dimata pembenci tetap aja salah kurang ini lah itu lah dll nya,"['dimata', 'pembenci', 'tetap', 'aja', 'salah', 'kurang', 'ini', 'lah', 'itu', 'lah', 'dll', 'nya']",12,"['dimata', 'pembenci', 'salah']",3
11143,temen ku merasa bersyukur karena ada mbg karena dia orang susah kerjaan nya cuma mulung rongsokan kadang mereka gak kebeli beras nyampe 2hari gak makan anak nya bisa makan di sekolah dia bersyukur banget,0,0,2025-12-05T14:44:50.000Z,evaratnaoctavia,https://www.tiktok.com/@mbg.progres/video/7579854080609176853,6739163133514138630,7580384824272667414,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/9dd79a916c3c94759b64d6a89935bc50~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b08c8ef8&x-expires=1770796800&x-signature=oUT3BO8e%2Fkz7JsOX3ZqDWAqnuJY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_mbgprogres,temen ku merasa bersyukur karena ada mbg karena dia orang susah kerjaan nya cuma mulung rongsokan kadang mereka gak kebeli beras nyampe 2hari gak makan anak nya bisa makan di sekolah dia bersyukur banget,temen ku merasa bersyukur karena ada mbg karena dia orang susah kerjaan nya cuma mulung rongsokan kadang mereka gak kebeli beras nyampe hari gak makan anak nya bisa makan di sekolah dia bersyukur banget,"['temen', 'ku', 'merasa', 'bersyukur', 'karena', 'ada', 'mbg', 'karena', 'dia', 'orang', 'susah', 'kerjaan', 'nya', 'cuma', 'mulung', 'rongsokan', 'kadang', 'mereka', 'gak', 'kebeli', 'beras', 'nyampe', 'hari', 'gak', 'makan', 'anak', 'nya', 'bisa', 'makan', 'di', 'sekolah', 'dia', 'bersyukur', 'banget']",34,"['temen', 'ku', 'bersyukur', 'mbg', 'orang', 'susah', 'kerjaan', 'mulung', 'rongsokan', 'kadang', 'kebeli', 'beras', 'nyampe', 'makan', 'anak', 'makan', 'sekolah', 'bersyukur']",18
11144,"pesan saya dari rakyat Indonesia, buat lah tahu yg sangat berkualitas untuk anak anak bangsa penerus bangsa. biarlah untung sedikit kualitas no 1",0,0,2025-12-05T14:44:26.000Z,muhammad.akbar5542,https://www.tiktok.com/@mbg.progres/video/7579854080609176853,7329916167777715206,7580383904256557840,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7329916596393099269~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=888c51d0&x-expires=1770796800&x-signature=84EcswICy%2FUpCLFiQnP1aBYFS6E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_mbgprogres,"pesan saya dari rakyat indonesia, buat lah tahu yg sangat berkualitas untuk anak anak bangsa penerus bangsa. biarlah untung sedikit kualitas no 1",pesan saya dari rakyat indonesia buat lah tahu yg sangat berkualitas untuk anak anak bangsa penerus bangsa biarlah untung sedikit kualitas no,"['pesan', 'saya', 'dari', 'rakyat', 'indonesia', 'buat', 'lah', 'tahu', 'yg', 'sangat', 'berkualitas', 'untuk', 'anak', 'anak', 'bangsa', 'penerus', 'bangsa', 'biarlah', 'untung', 'sedikit', 'kualitas', 'no']",22,"['pesan', 'rakyat', 'indonesia', 'berkualitas', 'anak', 'anak', 'bangsa', 'penerus', 'bangsa', 'biarlah', 'untung', 'kualitas', 'no']",13
11145,tapi kadang mbg nya basi dan ada binatang nya di dalem,0,0,2025-12-05T14:42:21.000Z,sylaaynzz,https://www.tiktok.com/@mbg.progres/video/7579854080609176853,7135439341198771227,7580384174491910920,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/389c11dfaf9ce74d6c2d3e52c10a1777~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5acc8c5a&x-expires=1770796800&x-signature=xJtTFpvgYQaxZWwfxbliqB5L%2BtQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_mbgprogres,tapi kadang mbg nya basi dan ada binatang nya di dalem,tapi kadang mbg nya basi dan ada binatang nya di dalem,"['tapi', 'kadang', 'mbg', 'nya', 'basi', 'dan', 'ada', 'binatang', 'nya', 'di', 'dalem']",11,"['kadang', 'mbg', 'basi', 'binatang', 'dalem']",5
11146,🥰🥰🥰,0,0,2025-12-05T14:39:12.000Z,helmina.simamora8,https://www.tiktok.com/@mbg.progres/video/7579854080609176853,7444206896397403192,7580383396800086804,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9767637d28cf8ec3ba7184c161df0476~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3431a580&x-expires=1770796800&x-signature=%2BkvuqSov%2BnFmpLitVtlOXAnTHuk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_mbgprogres,🥰🥰🥰,,[],0,[],0
11147,Dari sebuah keputusan pemerintah pasti ada kalanya Pro dan Kontra... tapi dari semua ini kita belajar menghargai.. pasti ada yg merasa d rugikan dan d untungkan.. tp semua sudah jdi keputusan pemerintah taati dan hormati.. semua akan baik2 saja pada saatnya.. 🙏🙏,0,0,2025-12-05T14:37:36.000Z,2whaite_ae,https://www.tiktok.com/@mbg.progres/video/7579854080609176853,7090807845620499458,7580382972781445909,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/31692a3af3d1a62950b3f7bc0a5923ee~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7fc029c4&x-expires=1770796800&x-signature=W3la%2BM6O52ID8PhZgmN%2BBisfa2c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_mbgprogres,dari sebuah keputusan pemerintah pasti ada kalanya pro dan kontra... tapi dari semua ini kita belajar menghargai.. pasti ada yg merasa d rugikan dan d untungkan.. tp semua sudah jdi keputusan pemerintah taati dan hormati.. semua akan baik2 saja pada saatnya.. 🙏🙏,dari sebuah keputusan pemerintah pasti ada kalanya pro dan kontra tapi dari semua ini kita belajar menghargai pasti ada yg merasa d rugikan dan d untungkan tp semua sudah jdi keputusan pemerintah taati dan hormati semua akan baik saja pada saatnya,"['dari', 'sebuah', 'keputusan', 'pemerintah', 'pasti', 'ada', 'kalanya', 'pro', 'dan', 'kontra', 'tapi', 'dari', 'semua', 'ini', 'kita', 'belajar', 'menghargai', 'pasti', 'ada', 'yg', 'merasa', 'd', 'rugikan', 'dan', 'd', 'untungkan', 'tp', 'semua', 'sudah', 'jdi', 'keputusan', 'pemerintah', 'taati', 'dan', 'hormati', 'semua', 'akan', 'baik', 'saja', 'pada', 'saatnya']",41,"['keputusan', 'pemerintah', 'kalanya', 'pro', 'kontra', 'belajar', 'menghargai', 'rugikan', 'untungkan', 'jdi', 'keputusan', 'pemerintah', 'taati', 'hormati']",14
11148,"mbg emg dampak positif ny di bnyk org yaampun, terharuuu, sehat trs deh pak prabowo😘",0,0,2025-12-05T00:26:46.000Z,nayela_aa,https://www.tiktok.com/@mbg.progres/video/7579854080609176853,6950079707018789893,7580162757404820231,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/39ac7107d96b2bfd508cb6a26aa4da45~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=244ed408&x-expires=1770796800&x-signature=b70WHgOHwDW9zmZo3D6ZhrjI9dE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_mbgprogres,"mbg emg dampak positif ny di bnyk org yaampun, terharuuu, sehat trs deh pak prabowo😘",mbg emg dampak positif ny di bnyk org yaampun terharuuu sehat trs deh pak prabowo,"['mbg', 'emg', 'dampak', 'positif', 'ny', 'di', 'bnyk', 'org', 'yaampun', 'terharuuu', 'sehat', 'trs', 'deh', 'pak', 'prabowo']",15,"['mbg', 'dampak', 'positif', 'ny', 'bnyk', 'org', 'yaampun', 'terharuuu', 'sehat', 'trs', 'prabowo']",11
11149,min kemarin mbg anak saya di sd cuma roti pizza & apel aja 🤣🤣,0,0,2025-12-05T00:50:18.000Z,irnarahmay,https://www.tiktok.com/@mbg.progres/video/7579854080609176853,6795449387347641345,7580169727688065813,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/12839a4a0dbeee9c165b91694dec5d8c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=22e0cf37&x-expires=1770796800&x-signature=%2F9zcwVxapYre9%2F38j4Hq6MW%2Forg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_mbgprogres,min kemarin mbg anak saya di sd cuma roti pizza & apel aja 🤣🤣,min kemarin mbg anak saya di sd cuma roti pizza apel aja,"['min', 'kemarin', 'mbg', 'anak', 'saya', 'di', 'sd', 'cuma', 'roti', 'pizza', 'apel', 'aja']",12,"['min', 'kemarin', 'mbg', 'anak', 'sd', 'roti', 'pizza', 'apel']",8
11150,dan membantu membuka banyaknya lapangan pekerjaan,0,0,2025-12-05T00:47:26.000Z,rizkicoyung,https://www.tiktok.com/@mbg.progres/video/7579854080609176853,7298240351172264965,7580167740519432968,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/345883813c4dd526085df5d3a8cf7d94~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e71bea76&x-expires=1770796800&x-signature=0FVtmmzz5NCrqtpzXgeaSnRZ47g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_mbgprogres,dan membantu membuka banyaknya lapangan pekerjaan,dan membantu membuka banyaknya lapangan pekerjaan,"['dan', 'membantu', 'membuka', 'banyaknya', 'lapangan', 'pekerjaan']",6,"['membantu', 'membuka', 'banyaknya', 'lapangan', 'pekerjaan']",5
11151,"semua harga naik karena mau nataru kebentur juga ramadhan, jadi manusia yg pinter dikit",0,0,2025-12-05T00:47:52.000Z,yellieid,https://www.tiktok.com/@mbg.progres/video/7579854080609176853,7491126855426278401,7580169069422412564,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e974e12eaa8cc4980a92d35945790d39~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1b926570&x-expires=1770796800&x-signature=JqVuLSJkdUKmOOrwdrRgqyZLvn0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_mbgprogres,"semua harga naik karena mau nataru kebentur juga ramadhan, jadi manusia yg pinter dikit",semua harga naik karena mau nataru kebentur juga ramadhan jadi manusia yg pinter dikit,"['semua', 'harga', 'naik', 'karena', 'mau', 'nataru', 'kebentur', 'juga', 'ramadhan', 'jadi', 'manusia', 'yg', 'pinter', 'dikit']",14,"['harga', 'nataru', 'kebentur', 'ramadhan', 'manusia', 'pinter', 'dikit']",7
11152,"niih yg sll bilang hentikan mbg , dampak nya banyak ga cuma buat anak² bs makan , tp di balik itu semua banyak para pengangguran yg dapat pekerjaan",0,0,2025-12-05T00:35:55.000Z,erlinarizani,https://www.tiktok.com/@mbg.progres/video/7579854080609176853,7172725038620558338,7580165998197719816,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/93924951eb194a550b116c0fdb0737ba~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ea03b933&x-expires=1770796800&x-signature=XpoSmiSeNEjPdHD%2FXVHFEXI8ofk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_mbgprogres,"niih yg sll bilang hentikan mbg , dampak nya banyak ga cuma buat anak² bs makan , tp di balik itu semua banyak para pengangguran yg dapat pekerjaan",niih yg sll bilang hentikan mbg dampak nya banyak ga cuma buat anak² bs makan tp di balik itu semua banyak para pengangguran yg dapat pekerjaan,"['niih', 'yg', 'sll', 'bilang', 'hentikan', 'mbg', 'dampak', 'nya', 'banyak', 'ga', 'cuma', 'buat', 'anak²', 'bs', 'makan', 'tp', 'di', 'balik', 'itu', 'semua', 'banyak', 'para', 'pengangguran', 'yg', 'dapat', 'pekerjaan']",26,"['niih', 'sll', 'bilang', 'hentikan', 'mbg', 'dampak', 'ga', 'anak²', 'bs', 'makan', 'pengangguran', 'pekerjaan']",12
11153,"anaku pilih2 makanan, tp pelan2 aq untuk bersyukur,makanan yg udah ada di makan. bismillah enak ko. Alhamdulillah masyaAllah pelan2 udah bisa menerima . hampir semua makanan anaku suka. umur 5 th . yg penting jangan pedes. dy sukak semua. 🥰",0,0,2025-12-05T00:32:05.000Z,indomultihouseware,https://www.tiktok.com/@mbg.progres/video/7579854080609176853,7043171999968330779,7580164965581341448,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=82a80fad&x-expires=1770796800&x-signature=1CIKN72xXP8pkrczOSxQv4auQvE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_mbgprogres,"anaku pilih2 makanan, tp pelan2 aq untuk bersyukur,makanan yg udah ada di makan. bismillah enak ko. alhamdulillah masyaallah pelan2 udah bisa menerima . hampir semua makanan anaku suka. umur 5 th . yg penting jangan pedes. dy sukak semua. 🥰",anaku pilih makanan tp pelan aq untuk bersyukur makanan yg udah ada di makan bismillah enak ko alhamdulillah masyaallah pelan udah bisa menerima hampir semua makanan anaku suka umur th yg penting jangan pedes dy sukak semua,"['anaku', 'pilih', 'makanan', 'tp', 'pelan', 'aq', 'untuk', 'bersyukur', 'makanan', 'yg', 'udah', 'ada', 'di', 'makan', 'bismillah', 'enak', 'ko', 'alhamdulillah', 'masyaallah', 'pelan', 'udah', 'bisa', 'menerima', 'hampir', 'semua', 'makanan', 'anaku', 'suka', 'umur', 'th', 'yg', 'penting', 'jangan', 'pedes', 'dy', 'sukak', 'semua']",37,"['anaku', 'pilih', 'makanan', 'pelan', 'aq', 'bersyukur', 'makanan', 'makan', 'bismillah', 'enak', 'ko', 'alhamdulillah', 'masyaallah', 'pelan', 'menerima', 'makanan', 'anaku', 'suka', 'umur', 'th', 'pedes', 'dy', 'sukak']",23
11154,"Masya Allah g tau kenapa kalo setiap dengar usaha orang tiba"" maju jadi terharu ya allah🤲",0,0,2025-12-05T00:27:31.000Z,bunda.may02,https://www.tiktok.com/@mbg.progres/video/7579854080609176853,7406949228252414981,7580163872452002581,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9ef76b20cea5934f20b8a69e49f7a18c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bb9c2c17&x-expires=1770796800&x-signature=hp0ZiZxPziggxJ8OwScvO7UVPVE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_mbgprogres,"masya allah g tau kenapa kalo setiap dengar usaha orang tiba"" maju jadi terharu ya allah🤲",masya allah g tau kenapa kalo setiap dengar usaha orang tiba maju jadi terharu ya allah,"['masya', 'allah', 'g', 'tau', 'kenapa', 'kalo', 'setiap', 'dengar', 'usaha', 'orang', 'tiba', 'maju', 'jadi', 'terharu', 'ya', 'allah']",16,"['masya', 'allah', 'tau', 'dengar', 'usaha', 'orang', 'maju', 'terharu', 'allah']",9
11155,kantin sekolah yg kena imbasnya🥺,0,0,2025-12-05T00:54:41.000Z,anissoini,https://www.tiktok.com/@mbg.progres/video/7579854080609176853,6994727253549073434,7580170856954430228,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7336368880421453845~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=825c18ea&x-expires=1770796800&x-signature=%2BMD2nbKiacwT3cqx7FbiBuqNjNc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_mbgprogres,kantin sekolah yg kena imbasnya🥺,kantin sekolah yg kena imbasnya,"['kantin', 'sekolah', 'yg', 'kena', 'imbasnya']",5,"['kantin', 'sekolah', 'kena', 'imbasnya']",4
11156,ini baru mengangkat ekonomi perputaran yang seimbang di semua usaha ... dan membantu anak anak yang dengan keluarga menengah kebawaah agar anak mereka kenyang meski tanpa uang saku 🥺🥺🥺🥺 bisa gak presiden prabowo selamanya jadi presiden,0,0,2025-12-05T00:24:04.000Z,nefa_nefa88,https://www.tiktok.com/@mbg.progres/video/7579854080609176853,7200298165765211138,7580162934392636181,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/35bdb79021ac2a2ac28aedf4366fa968~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f02ee2cd&x-expires=1770796800&x-signature=mx%2FKng9IQc%2BhF%2B8f3xxM%2FGGIeLM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_mbgprogres,ini baru mengangkat ekonomi perputaran yang seimbang di semua usaha ... dan membantu anak anak yang dengan keluarga menengah kebawaah agar anak mereka kenyang meski tanpa uang saku 🥺🥺🥺🥺 bisa gak presiden prabowo selamanya jadi presiden,ini baru mengangkat ekonomi perputaran yang seimbang di semua usaha dan membantu anak anak yang dengan keluarga menengah kebawaah agar anak mereka kenyang meski tanpa uang saku bisa gak presiden prabowo selamanya jadi presiden,"['ini', 'baru', 'mengangkat', 'ekonomi', 'perputaran', 'yang', 'seimbang', 'di', 'semua', 'usaha', 'dan', 'membantu', 'anak', 'anak', 'yang', 'dengan', 'keluarga', 'menengah', 'kebawaah', 'agar', 'anak', 'mereka', 'kenyang', 'meski', 'tanpa', 'uang', 'saku', 'bisa', 'gak', 'presiden', 'prabowo', 'selamanya', 'jadi', 'presiden']",34,"['mengangkat', 'ekonomi', 'perputaran', 'seimbang', 'usaha', 'membantu', 'anak', 'anak', 'keluarga', 'menengah', 'kebawaah', 'anak', 'kenyang', 'uang', 'saku', 'presiden', 'prabowo', 'presiden']",18
11157,"so sad kalo masi ada yg nyalahin mbg beracun grgr pak prabowo🙁 padahal kan yg ngolah makanan bukan beliau, tp dapur"". kalo 1 salah ntar diratakan semua salah... padahal kan tergantung pengelolaan dapur daerah masing"" nya kayak gimana. berita keracunan rame, giliran yg bagus"" engga...",0,0,2025-12-05T00:22:35.000Z,haefullsun._,https://www.tiktok.com/@mbg.progres/video/7579854080609176853,6927067264584942594,7580162579784827664,https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/6744992b25d5d86f6ddc3fc5bc0f49f7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b525d90d&x-expires=1770796800&x-signature=Cy6sHEcFkPWqF73qFZ1dUjWRUO4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_mbgprogres,"so sad kalo masi ada yg nyalahin mbg beracun grgr pak prabowo🙁 padahal kan yg ngolah makanan bukan beliau, tp dapur"". kalo 1 salah ntar diratakan semua salah... padahal kan tergantung pengelolaan dapur daerah masing"" nya kayak gimana. berita keracunan rame, giliran yg bagus"" engga...",so sad kalo masi ada yg nyalahin mbg beracun grgr pak prabowo padahal kan yg ngolah makanan bukan beliau tp dapur kalo salah ntar diratakan semua salah padahal kan tergantung pengelolaan dapur daerah masing nya kayak gimana berita keracunan rame giliran yg bagus engga,"['so', 'sad', 'kalo', 'masi', 'ada', 'yg', 'nyalahin', 'mbg', 'beracun', 'grgr', 'pak', 'prabowo', 'padahal', 'kan', 'yg', 'ngolah', 'makanan', 'bukan', 'beliau', 'tp', 'dapur', 'kalo', 'salah', 'ntar', 'diratakan', 'semua', 'salah', 'padahal', 'kan', 'tergantung', 'pengelolaan', 'dapur', 'daerah', 'masing', 'nya', 'kayak', 'gimana', 'berita', 'keracunan', 'rame', 'giliran', 'yg', 'bagus', 'engga']",44,"['so', 'sad', 'masi', 'nyalahin', 'mbg', 'beracun', 'grgr', 'prabowo', 'ngolah', 'makanan', 'beliau', 'dapur', 'salah', 'ntar', 'diratakan', 'salah', 'tergantung', 'pengelolaan', 'dapur', 'daerah', 'gimana', 'berita', 'keracunan', 'rame', 'giliran', 'bagus', 'engga']",27
11158,rezeki tau dimana dia harus berada.. rezeki tidak pernah tertukar.. banyak banyak bersyukur insyaallah.. Allah kasih lebih.. aamiin 🤲,0,0,2025-12-05T00:16:30.000Z,topansensei,https://www.tiktok.com/@mbg.progres/video/7579854080609176853,6967957700170204161,7580160986079724309,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/94c90ba5d127a1038f56733e25c1faaa~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0d878f8e&x-expires=1770796800&x-signature=B9SjBkzb8iJKkfaNClUtSJp6v0Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_mbgprogres,rezeki tau dimana dia harus berada.. rezeki tidak pernah tertukar.. banyak banyak bersyukur insyaallah.. allah kasih lebih.. aamiin 🤲,rezeki tau dimana dia harus berada rezeki tidak pernah tertukar banyak banyak bersyukur insyaallah allah kasih lebih aamiin,"['rezeki', 'tau', 'dimana', 'dia', 'harus', 'berada', 'rezeki', 'tidak', 'pernah', 'tertukar', 'banyak', 'banyak', 'bersyukur', 'insyaallah', 'allah', 'kasih', 'lebih', 'aamiin']",18,"['rezeki', 'tau', 'rezeki', 'tertukar', 'bersyukur', 'insyaallah', 'allah', 'kasih', 'aamiin']",9
11159,MBG tu kerasa bgt buat aku yg beras beli sendiri😂,0,0,2025-12-05T00:09:18.000Z,dedek_imut2404,https://www.tiktok.com/@mbg.progres/video/7579854080609176853,6702242078594089986,7580159108537549589,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f04141b773636dcb0409d80a69095924~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3ae00489&x-expires=1770796800&x-signature=X2i9soPerl8fEfZBtNqjHWDia20%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_mbgprogres,mbg tu kerasa bgt buat aku yg beras beli sendiri😂,mbg tu kerasa bgt buat aku yg beras beli sendiri,"['mbg', 'tu', 'kerasa', 'bgt', 'buat', 'aku', 'yg', 'beras', 'beli', 'sendiri']",10,"['mbg', 'tu', 'kerasa', 'beras', 'beli']",5
11160,"ank2 syg sgt menanti MBG, sampai skrg blm dapat.. gedung jg Bru dibuat, selalu bertanya; Bu..kpn ya adk dpt MBG ? sekolah yg lain sudah..
sabar ya nak, adk pasti dapat..😭😭😭",0,0,2025-12-05T00:08:13.000Z,lembayung_nada,https://www.tiktok.com/@mbg.progres/video/7579854080609176853,7377178688910115846,7580158905100862215,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/686bfb5a62f68bf5041fdfc45b5aaad1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6a6bfc56&x-expires=1770796800&x-signature=TeZsgqJq1i7pYSguDOL9OkiPPqA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_mbgprogres,"ank2 syg sgt menanti mbg, sampai skrg blm dapat.. gedung jg bru dibuat, selalu bertanya; bu..kpn ya adk dpt mbg ? sekolah yg lain sudah..
sabar ya nak, adk pasti dapat..😭😭😭",ank syg sgt menanti mbg sampai skrg blm dapat gedung jg bru dibuat selalu bertanya bu kpn ya adk dpt mbg sekolah yg lain sudah sabar ya nak adk pasti dapat,"['ank', 'syg', 'sgt', 'menanti', 'mbg', 'sampai', 'skrg', 'blm', 'dapat', 'gedung', 'jg', 'bru', 'dibuat', 'selalu', 'bertanya', 'bu', 'kpn', 'ya', 'adk', 'dpt', 'mbg', 'sekolah', 'yg', 'lain', 'sudah', 'sabar', 'ya', 'nak', 'adk', 'pasti', 'dapat']",31,"['ank', 'syg', 'sgt', 'mbg', 'skrg', 'blm', 'gedung', 'jg', 'bru', 'kpn', 'adk', 'dpt', 'mbg', 'sekolah', 'sabar', 'nak', 'adk']",17
